workout_id,workout_start_time,workout_name,exercise_idx,exercise_title,muscle_group,equipment,set_index,set_type,weight_kg,reps,rpe,distance_meters,duration_seconds
Workout_211,2025-11-24 02:30:07,Back,8,Hammer Curl (Dumbbell),biceps,dumbbell,4,normal,20.0,10.0,,,
Workout_211,2025-11-24 02:30:07,Back,9,Treadmill,cardio,machine,1,normal,,,,890.0,600.0
Workout_211,2025-11-24 02:30:07,Back,10,Elliptical Trainer,cardio,machine,1,normal,,,,2400.0,600.0
Workout_212,2025-11-25 02:33:48,Legs,1,Warm Up,full_body,none,1,normal,,,,,405.0
Workout_212,2025-11-25 02:33:48,Legs,2,Spinning,cardio,machine,1,normal,,,,,600.0
Workout_212,2025-11-25 02:33:48,Legs,3,Leg Extension (Machine),quadriceps,machine,1,normal,29.0,15.0,,,
Workout_212,2025-11-25 02:33:48,Legs,3,Leg Extension (Machine),quadriceps,machine,2,normal,29.0,15.0,,,
Workout_212,2025-11-25 02:33:48,Legs,3,Leg Extension (Machine),quadriceps,machine,3,normal,29.0,15.0,,,
Workout_212,2025-11-25 02:33:48,Legs,3,Leg Extension (Machine),quadriceps,machine,4,normal,36.0,15.0,,,
Workout_212,2025-11-25 02:33:48,Legs,4,Squat (Barbell),quadriceps,barbell,1,normal,15.0,10.0,,,
Workout_212,2025-11-25 02:33:48,Legs,4,Squat (Barbell),quadriceps,barbell,2,normal,15.0,10.0,,,
Workout_212,2025-11-25 02:33:48,Legs,4,Squat (Barbell),quadriceps,barbell,3,normal,25.0,10.0,,,
Workout_212,2025-11-25 02:33:48,Legs,4,Squat (Barbell),quadriceps,barbell,4,normal,25.0,10.0,,,
Workout_212,2025-11-25 02:33:48,Legs,5,Leg Press (Machine),quadriceps,machine,1,normal,40.0,20.0,,,
Workout_212,2025-11-25 02:33:48,Legs,5,Leg Press (Machine),quadriceps,machine,2,normal,40.0,20.0,,,
Workout_212,2025-11-25 02:33:48,Legs,5,Leg Press (Machine),quadriceps,machine,3,normal,50.0,15.0,,,
Workout_212,2025-11-25 02:33:48,Legs,5,Leg Press (Machine),quadriceps,machine,4,normal,50.0,15.0,,,
Workout_212,2025-11-25 02:33:48,Legs,6,Sumo Squat (Dumbbell),quadriceps,dumbbell,1,normal,5.0,15.0,,,
Workout_212,2025-11-25 02:33:48,Legs,6,Sumo Squat (Dumbbell),quadriceps,dumbbell,2,normal,7.5,20.0,,,
Workout_212,2025-11-25 02:33:48,Legs,6,Sumo Squat (Dumbbell),quadriceps,dumbbell,3,normal,7.5,20.0,,,
Workout_212,2025-11-25 02:33:48,Legs,6,Sumo Squat (Dumbbell),quadriceps,dumbbell,4,normal,10.0,15.0,,,
Workout_212,2025-11-25 02:33:48,Legs,7,Seated Calf Raise,calves,machine,1,normal,20.0,30.0,,,
Workout_212,2025-11-25 02:33:48,Legs,7,Seated Calf Raise,calves,machine,2,normal,20.0,30.0,,,
Workout_212,2025-11-25 02:33:48,Legs,7,Seated Calf Raise,calves,machine,3,normal,25.0,30.0,,,
Workout_212,2025-11-25 02:33:48,Legs,7,Seated Calf Raise,calves,machine,4,normal,25.0,30.0,,,
Workout_213,2025-11-26 02:26:07,Chest,1,Warm Up,full_body,none,1,normal,,,,,442.0
Workout_213,2025-11-26 02:26:07,Chest,2,Incline Bench Press (Dumbbell),chest,dumbbell,1,normal,15.0,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,2,Incline Bench Press (Dumbbell),chest,dumbbell,2,normal,15.0,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,2,Incline Bench Press (Dumbbell),chest,dumbbell,3,normal,20.0,15.0,,,
Workout_213,2025-11-26 02:26:07,Chest,2,Incline Bench Press (Dumbbell),chest,dumbbell,4,normal,20.0,15.0,,,
Workout_213,2025-11-26 02:26:07,Chest,3,Chest Fly (Machine),chest,machine,1,normal,32.0,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,3,Chest Fly (Machine),chest,machine,2,normal,32.0,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,3,Chest Fly (Machine),chest,machine,3,normal,39.0,15.0,,,
Workout_213,2025-11-26 02:26:07,Chest,3,Chest Fly (Machine),chest,machine,4,normal,39.0,15.0,,,
Workout_213,2025-11-26 02:26:07,Chest,4,Bench Press (Barbell),chest,barbell,1,normal,40.0,10.0,,,
Workout_213,2025-11-26 02:26:07,Chest,4,Bench Press (Barbell),chest,barbell,2,normal,40.0,10.0,,,
Workout_213,2025-11-26 02:26:07,Chest,4,Bench Press (Barbell),chest,barbell,3,normal,30.0,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,4,Bench Press (Barbell),chest,barbell,4,normal,30.0,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,5,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,1,normal,15.0,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,5,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,2,normal,15.0,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,5,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,3,normal,20.0,15.0,,,
Workout_213,2025-11-26 02:26:07,Chest,5,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,4,normal,20.0,15.0,,,
Workout_213,2025-11-26 02:26:07,Chest,6,Triceps Rope Pushdown,triceps,machine,1,normal,11.3,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,6,Triceps Rope Pushdown,triceps,machine,2,normal,11.3,20.0,,,
Workout_213,2025-11-26 02:26:07,Chest,6,Triceps Rope Pushdown,triceps,machine,3,normal,13.6,15.0,,,
Workout_213,2025-11-26 02:26:07,Chest,6,Triceps Rope Pushdown,triceps,machine,4,normal,13.6,15.0,,,
Workout_213,2025-11-26 02:26:07,Chest,7,Treadmill,cardio,machine,1,normal,,,,990.0,600.0
Workout_214,2025-11-29 02:39:51,Back,1,Warm Up,full_body,none,1,normal,,,,,402.0
Workout_214,2025-11-29 02:39:51,Back,2,Pull Up (Assisted),lats,machine,1,normal,68.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,2,Pull Up (Assisted),lats,machine,2,normal,53.0,10.0,,,
Workout_214,2025-11-29 02:39:51,Back,2,Pull Up (Assisted),lats,machine,3,normal,53.0,8.0,,,
Workout_214,2025-11-29 02:39:51,Back,3,Bent Over Row (Barbell),upper_back,barbell,1,normal,15.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,3,Bent Over Row (Barbell),upper_back,barbell,2,normal,20.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,3,Bent Over Row (Barbell),upper_back,barbell,3,normal,20.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,3,Bent Over Row (Barbell),upper_back,barbell,4,normal,25.0,15.0,,,
Workout_214,2025-11-29 02:39:51,Back,4,Lat Pulldown (Cable),lats,machine,1,normal,29.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,4,Lat Pulldown (Cable),lats,machine,2,normal,29.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,4,Lat Pulldown (Cable),lats,machine,3,normal,36.0,10.0,,,
Workout_214,2025-11-29 02:39:51,Back,4,Lat Pulldown (Cable),lats,machine,4,normal,36.0,10.0,,,
Workout_214,2025-11-29 02:39:51,Back,5,Dumbbell Row,lats,dumbbell,1,normal,15.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,5,Dumbbell Row,lats,dumbbell,2,normal,15.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,5,Dumbbell Row,lats,dumbbell,3,normal,20.0,15.0,,,
Workout_214,2025-11-29 02:39:51,Back,5,Dumbbell Row,lats,dumbbell,4,normal,20.0,15.0,,,
Workout_214,2025-11-29 02:39:51,Back,6,Bicep Curl (Barbell),biceps,barbell,1,normal,10.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,6,Bicep Curl (Barbell),biceps,barbell,2,normal,15.0,15.0,,,
Workout_214,2025-11-29 02:39:51,Back,6,Bicep Curl (Barbell),biceps,barbell,3,normal,15.0,15.0,,,
Workout_214,2025-11-29 02:39:51,Back,6,Bicep Curl (Barbell),biceps,barbell,4,normal,20.0,15.0,,,
Workout_214,2025-11-29 02:39:51,Back,6,Bicep Curl (Barbell),biceps,barbell,5,normal,20.0,10.0,,,
Workout_214,2025-11-29 02:39:51,Back,7,Hammer Curl (Dumbbell),biceps,dumbbell,1,normal,15.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,7,Hammer Curl (Dumbbell),biceps,dumbbell,2,normal,15.0,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,7,Hammer Curl (Dumbbell),biceps,dumbbell,3,normal,20.0,10.0,,,
Workout_214,2025-11-29 02:39:51,Back,7,Hammer Curl (Dumbbell),biceps,dumbbell,4,normal,20.0,15.0,,,
Workout_214,2025-11-29 02:39:51,Back,8,Bicep Curl (Cable),biceps,machine,1,normal,9.1,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,8,Bicep Curl (Cable),biceps,machine,2,normal,9.1,20.0,,,
Workout_214,2025-11-29 02:39:51,Back,8,Bicep Curl (Cable),biceps,machine,3,normal,11.3,15.0,,,
Workout_214,2025-11-29 02:39:51,Back,8,Bicep Curl (Cable),biceps,machine,4,normal,11.3,10.0,,,
Workout_214,2025-11-29 02:39:51,Back,9,Treadmill,cardio,machine,1,normal,,,,990.0,600.0
Workout_215,2025-11-30 02:56:07,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,487.0
Workout_215,2025-11-30 02:56:07,Shoulder,2,Seated Shoulder Press (Machine),shoulders,machine,1,normal,18.0,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,2,Seated Shoulder Press (Machine),shoulders,machine,2,normal,18.0,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,2,Seated Shoulder Press (Machine),shoulders,machine,3,normal,23.0,10.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,2,Seated Shoulder Press (Machine),shoulders,machine,4,normal,23.0,10.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,15.0,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,15.0,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,20.0,10.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,3,Lateral Raise (Dumbbell),shoulders,dumbbell,4,normal,20.0,10.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,4,Front Raise (Dumbbell),shoulders,dumbbell,1,normal,10.0,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,4,Front Raise (Dumbbell),shoulders,dumbbell,2,normal,10.0,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,4,Front Raise (Dumbbell),shoulders,dumbbell,3,normal,15.0,15.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,4,Front Raise (Dumbbell),shoulders,dumbbell,4,normal,15.0,13.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,5,Face Pull,shoulders,machine,1,normal,11.3,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,5,Face Pull,shoulders,machine,2,normal,11.3,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,5,Face Pull,shoulders,machine,3,normal,13.6,15.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,5,Face Pull,shoulders,machine,4,normal,13.6,15.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,1,normal,25.0,30.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,2,normal,25.0,30.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,3,normal,30.0,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,4,normal,30.0,20.0,,,
Workout_215,2025-11-30 02:56:07,Shoulder,7,Treadmill,cardio,machine,1,normal,,,,910.0,600.0
Workout_215,2025-11-30 02:56:07,Shoulder,8,Elliptical Trainer,cardio,machine,1,normal,,,,2900.0,600.0
Workout_216,2025-12-01 02:38:55,Legs,1,Warm Up,full_body,none,1,normal,,,,,417.0
Workout_216,2025-12-01 02:38:55,Legs,2,Spinning,cardio,machine,1,normal,,,,,600.0
Workout_216,2025-12-01 02:38:55,Legs,3,Leg Extension (Machine),quadriceps,machine,1,normal,29.0,20.0,,,
Workout_216,2025-12-01 02:38:55,Legs,3,Leg Extension (Machine),quadriceps,machine,2,normal,29.0,20.0,,,
Workout_216,2025-12-01 02:38:55,Legs,3,Leg Extension (Machine),quadriceps,machine,3,normal,36.0,15.0,,,
Workout_216,2025-12-01 02:38:55,Legs,3,Leg Extension (Machine),quadriceps,machine,4,normal,36.0,12.0,,,
Workout_216,2025-12-01 02:38:55,Legs,4,Seated Leg Curl (Machine),hamstrings,machine,1,normal,23.0,20.0,,,
Workout_216,2025-12-01 02:38:55,Legs,4,Seated Leg Curl (Machine),hamstrings,machine,2,normal,23.0,20.0,,,
Workout_216,2025-12-01 02:38:55,Legs,4,Seated Leg Curl (Machine),hamstrings,machine,3,normal,29.0,15.0,,,
Workout_216,2025-12-01 02:38:55,Legs,4,Seated Leg Curl (Machine),hamstrings,machine,4,normal,29.0,10.0,,,
Workout_216,2025-12-01 02:38:55,Legs,5,Leg Press (Machine),quadriceps,machine,1,normal,40.0,20.0,,,
Workout_216,2025-12-01 02:38:55,Legs,5,Leg Press (Machine),quadriceps,machine,2,normal,40.0,20.0,,,
Workout_216,2025-12-01 02:38:55,Legs,5,Leg Press (Machine),quadriceps,machine,3,normal,50.0,15.0,,,
Workout_216,2025-12-01 02:38:55,Legs,5,Leg Press (Machine),quadriceps,machine,4,normal,50.0,15.0,,,
Workout_216,2025-12-01 02:38:55,Legs,6,Seated Calf Raise,calves,machine,1,normal,20.0,30.0,,,
Workout_216,2025-12-01 02:38:55,Legs,6,Seated Calf Raise,calves,machine,2,normal,20.0,30.0,,,
Workout_216,2025-12-01 02:38:55,Legs,6,Seated Calf Raise,calves,machine,3,normal,25.0,30.0,,,
Workout_216,2025-12-01 02:38:55,Legs,6,Seated Calf Raise,calves,machine,4,normal,25.0,30.0,,,
Workout_217,2025-12-03 02:10:06,Chest,1,Warm Up,full_body,none,1,normal,,,,,369.0
Workout_217,2025-12-03 02:10:06,Chest,2,Chest Press (Machine),chest,machine,1,normal,18.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,2,Chest Press (Machine),chest,machine,2,normal,23.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,2,Chest Press (Machine),chest,machine,3,normal,23.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,2,Chest Press (Machine),chest,machine,4,normal,26.0,15.0,,,
Workout_217,2025-12-03 02:10:06,Chest,3,Chest Fly (Machine),chest,machine,1,normal,32.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,3,Chest Fly (Machine),chest,machine,2,normal,39.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,3,Chest Fly (Machine),chest,machine,3,normal,39.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,3,Chest Fly (Machine),chest,machine,4,normal,45.0,10.0,,,
Workout_217,2025-12-03 02:10:06,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,1,normal,15.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,2,normal,20.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,3,normal,20.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,4,Incline Bench Press (Dumbbell),chest,dumbbell,4,normal,25.0,12.0,,,
Workout_217,2025-12-03 02:10:06,Chest,5,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,1,normal,15.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,5,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,2,normal,15.0,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,5,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,3,normal,20.0,15.0,,,
Workout_217,2025-12-03 02:10:06,Chest,5,Single Arm Tricep Extension (Dumbbell),triceps,dumbbell,4,normal,20.0,10.0,,,
Workout_217,2025-12-03 02:10:06,Chest,6,Triceps Rope Pushdown,triceps,machine,1,normal,11.3,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,6,Triceps Rope Pushdown,triceps,machine,2,normal,11.3,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,6,Triceps Rope Pushdown,triceps,machine,3,normal,13.6,15.0,,,
Workout_217,2025-12-03 02:10:06,Chest,6,Triceps Rope Pushdown,triceps,machine,4,normal,13.6,10.0,,,
Workout_217,2025-12-03 02:10:06,Chest,7,Triceps Extension (Dumbbell),triceps,dumbbell,1,normal,12.5,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,7,Triceps Extension (Dumbbell),triceps,dumbbell,2,normal,12.5,20.0,,,
Workout_217,2025-12-03 02:10:06,Chest,7,Triceps Extension (Dumbbell),triceps,dumbbell,3,normal,15.0,15.0,,,
Workout_217,2025-12-03 02:10:06,Chest,7,Triceps Extension (Dumbbell),triceps,dumbbell,4,normal,15.0,15.0,,,
Workout_217,2025-12-03 02:10:06,Chest,8,Treadmill,cardio,machine,1,normal,,,,980.0,600.0
Workout_217,2025-12-03 02:10:06,Chest,9,Elliptical Trainer,cardio,machine,1,normal,,,,2800.0,600.0
Workout_218,2025-12-06 02:21:28,Back,1,Warm Up,full_body,none,1,normal,,,,,358.0
Workout_218,2025-12-06 02:21:28,Back,2,Lat Pulldown - Close Grip (Cable),lats,machine,1,normal,23.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,2,Lat Pulldown - Close Grip (Cable),lats,machine,2,normal,23.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,2,Lat Pulldown - Close Grip (Cable),lats,machine,3,normal,28.0,15.0,,,
Workout_218,2025-12-06 02:21:28,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,1,normal,23.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,2,normal,23.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,3,normal,29.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,3,Seated Cable Row - V Grip (Cable),upper_back,machine,4,normal,29.0,15.0,,,
Workout_218,2025-12-06 02:21:28,Back,4,Lat Pulldown (Cable),lats,machine,1,normal,32.0,17.0,,,
Workout_218,2025-12-06 02:21:28,Back,4,Lat Pulldown (Cable),lats,machine,2,normal,32.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,4,Lat Pulldown (Cable),lats,machine,3,normal,39.0,10.0,,,
Workout_218,2025-12-06 02:21:28,Back,5,Back Extension (Hyperextension),lower_back,machine,1,normal,,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,5,Back Extension (Hyperextension),lower_back,machine,2,normal,,13.0,,,
Workout_218,2025-12-06 02:21:28,Back,5,Back Extension (Hyperextension),lower_back,machine,3,normal,,15.0,,,
Workout_218,2025-12-06 02:21:28,Back,6,Bicep Curl (Barbell),biceps,barbell,1,normal,15.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,6,Bicep Curl (Barbell),biceps,barbell,2,normal,15.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,6,Bicep Curl (Barbell),biceps,barbell,3,normal,20.0,15.0,,,
Workout_218,2025-12-06 02:21:28,Back,6,Bicep Curl (Barbell),biceps,barbell,4,normal,20.0,10.0,,,
Workout_218,2025-12-06 02:21:28,Back,7,Hammer Curl (Dumbbell),biceps,dumbbell,1,normal,15.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,7,Hammer Curl (Dumbbell),biceps,dumbbell,2,normal,15.0,15.0,,,
Workout_218,2025-12-06 02:21:28,Back,7,Hammer Curl (Dumbbell),biceps,dumbbell,3,normal,20.0,10.0,,,
Workout_218,2025-12-06 02:21:28,Back,8,Single Arm Curl (Cable),biceps,machine,1,normal,7.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,8,Single Arm Curl (Cable),biceps,machine,2,normal,7.0,20.0,,,
Workout_218,2025-12-06 02:21:28,Back,8,Single Arm Curl (Cable),biceps,machine,3,normal,14.0,15.0,,,
Workout_218,2025-12-06 02:21:28,Back,8,Single Arm Curl (Cable),biceps,machine,4,normal,14.0,15.0,,,
Workout_218,2025-12-06 02:21:28,Back,9,Treadmill,cardio,machine,1,normal,,,,1040.0,600.0
Workout_219,2025-12-07 03:15:01,Shoulder,1,Warm Up,full_body,none,1,normal,,,,,316.0
Workout_219,2025-12-07 03:15:01,Shoulder,2,Lateral Raise (Dumbbell),shoulders,dumbbell,1,normal,15.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,2,Lateral Raise (Dumbbell),shoulders,dumbbell,2,normal,15.0,12.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,2,Lateral Raise (Dumbbell),shoulders,dumbbell,3,normal,15.0,10.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,3,Front Raise (Barbell),shoulders,barbell,1,normal,10.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,3,Front Raise (Barbell),shoulders,barbell,2,normal,10.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,3,Front Raise (Barbell),shoulders,barbell,3,normal,15.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,3,Front Raise (Barbell),shoulders,barbell,4,normal,15.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,4,Rear Delt Reverse Fly (Machine),shoulders,machine,1,normal,32.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,4,Rear Delt Reverse Fly (Machine),shoulders,machine,2,normal,32.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,4,Rear Delt Reverse Fly (Machine),shoulders,machine,3,normal,39.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,4,Rear Delt Reverse Fly (Machine),shoulders,machine,4,normal,39.0,15.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,5,Seated Shoulder Press (Machine),shoulders,machine,1,normal,18.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,5,Seated Shoulder Press (Machine),shoulders,machine,2,normal,18.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,5,Seated Shoulder Press (Machine),shoulders,machine,3,normal,23.0,15.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,5,Seated Shoulder Press (Machine),shoulders,machine,4,normal,23.0,7.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,1,normal,25.0,30.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,2,normal,25.0,30.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,3,normal,30.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,6,Shrug (Dumbbell),traps,dumbbell,4,normal,30.0,20.0,,,
Workout_219,2025-12-07 03:15:01,Shoulder,7,Treadmill,cardio,machine,1,normal,,,,910.0,600.0
Workout_219,2025-12-07 03:15:01,Shoulder,8,Elliptical Trainer,cardio,machine,1,normal,,,,2300.0,600.0
Workout_220,2025-12-08 02:21:54,Legs,1,Warm Up,full_body,none,1,normal,,,,,258.0
Workout_220,2025-12-08 02:21:54,Legs,2,Leg Extension (Machine),quadriceps,machine,1,normal,18.0,20.0,,,
Workout_220,2025-12-08 02:21:54,Legs,2,Leg Extension (Machine),quadriceps,machine,2,normal,29.0,20.0,,,
Workout_220,2025-12-08 02:21:54,Legs,2,Leg Extension (Machine),quadriceps,machine,3,normal,29.0,20.0,,,
Workout_220,2025-12-08 02:21:54,Legs,2,Leg Extension (Machine),quadriceps,machine,4,normal,29.0,20.0,,,
Workout_220,2025-12-08 02:21:54,Legs,3,Lunge (Dumbbell),quadriceps,dumbbell,1,normal,5.0,10.0,,,
Workout_220,2025-12-08 02:21:54,Legs,3,Lunge (Dumbbell),quadriceps,dumbbell,2,normal,5.0,3.0,,,
Workout_220,2025-12-08 02:21:54,Legs,3,Lunge (Dumbbell),quadriceps,dumbbell,3,normal,10.0,15.0,,,
Workout_220,2025-12-08 02:21:54,Legs,3,Lunge (Dumbbell),quadriceps,dumbbell,4,normal,10.0,15.0,,,
Workout_220,2025-12-08 02:21:54,Legs,4,Leg Press (Machine),quadriceps,machine,1,normal,40.0,20.0,,,
Workout_220,2025-12-08 02:21:54,Legs,4,Leg Press (Machine),quadriceps,machine,2,normal,40.0,20.0,,,
Workout_220,2025-12-08 02:21:54,Legs,4,Leg Press (Machine),quadriceps,machine,3,normal,50.0,15.0,,,
Workout_220,2025-12-08 02:21:54,Legs,4,Leg Press (Machine),quadriceps,machine,4,normal,50.0,15.0,,,
Workout_220,2025-12-08 02:21:54,Legs,5,Squat (Smith Machine),quadriceps,machine,1,normal,10.0,10.0,,,
Workout_220,2025-12-08 02:21:54,Legs,5,Squat (Smith Machine),quadriceps,machine,2,normal,10.0,10.0,,,
Workout_220,2025-12-08 02:21:54,Legs,5,Squat (Smith Machine),quadriceps,machine,3,normal,10.0,15.0,,,
Workout_220,2025-12-08 02:21:54,Legs,5,Squat (Smith Machine),quadriceps,machine,4,normal,10.0,10.0,,,
Workout_220,2025-12-08 02:21:54,Legs,6,Seated Calf Raise,calves,machine,1,normal,20.0,30.0,,,
Workout_220,2025-12-08 02:21:54,Legs,6,Seated Calf Raise,calves,machine,2,normal,20.0,30.0,,,
Workout_220,2025-12-08 02:21:54,Legs,6,Seated Calf Raise,calves,machine,3,normal,25.0,30.0,,,
Workout_220,2025-12-08 02:21:54,Legs,6,Seated Calf Raise,calves,machine,4,normal,25.0,30.0,,,
Workout_221,2025-12-09 02:40:20,Chest,1,Warm Up,full_body,none,1,normal,,,,,431.0
Workout_221,2025-12-09 02:40:20,Chest,2,Bench Press (Barbell),chest,barbell,1,normal,30.0,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,2,Bench Press (Barbell),chest,barbell,2,normal,35.0,15.0,,,
Workout_221,2025-12-09 02:40:20,Chest,2,Bench Press (Barbell),chest,barbell,3,normal,35.0,10.0,,,
Workout_221,2025-12-09 02:40:20,Chest,3,Incline Chest Fly (Dumbbell),chest,dumbbell,1,normal,10.0,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,3,Incline Chest Fly (Dumbbell),chest,dumbbell,2,normal,15.0,15.0,,,
Workout_221,2025-12-09 02:40:20,Chest,3,Incline Chest Fly (Dumbbell),chest,dumbbell,3,normal,15.0,15.0,,,
Workout_221,2025-12-09 02:40:20,Chest,4,Chest Press (Machine),chest,machine,1,normal,18.0,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,4,Chest Press (Machine),chest,machine,2,normal,23.0,15.0,,,
Workout_221,2025-12-09 02:40:20,Chest,4,Chest Press (Machine),chest,machine,3,normal,23.0,15.0,,,
Workout_221,2025-12-09 02:40:20,Chest,5,Chest Fly (Machine),chest,machine,1,normal,32.0,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,5,Chest Fly (Machine),chest,machine,2,normal,39.0,20.0,,,
Workout_221,2025-12-09 02:40:20,Chest,5,Chest Fly (Machine),chest,machine,3,normal,39.0,20.0,,,
