user_age,user_experience_num,user_goal_num,user_pref_time,user_equipment_num,user_lifestyle_load_num,energy_level,readiness_level,today_available_time,today_academic_load_num,workouts_completed_7d,workouts_skipped_7d,completion_rate_7d,current_streak_days,avg_completed_duration,too_difficult_freq,workout_duration,workout_difficulty_num,workout_goal_num,workout_intensity_num,workout_equipment_num,workout_recovery_demand,time_delta_mins,goal_matched,equipment_feasible,difficulty_matched,suitability_score,successful_completion,workout_id,dataset_type
22,2,5,10,3,2,4,1,45,2,1,2,0.3333333333333333,7,20.0,0.1,10,1,1,2,1,2,35,0.0,1.0,1.0,0.2037,0,W009,DEVELOPMENT_SYNTHETIC
21,1,1,10,1,2,1,4,20,2,0,3,0.0,8,15.0,0.1,30,3,6,3,3,5,10,0.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
20,3,2,20,3,2,1,5,20,2,1,1,0.5,11,12.0,0.4,20,2,4,2,2,3,0,0.0,1.0,1.0,0.681,1,W007,DEVELOPMENT_SYNTHETIC
18,3,4,20,1,1,5,1,30,1,3,0,1.0,1,20.0,0.0,25,3,3,3,2,4,5,1.0,0.0,1.0,0.3148,0,W010,DEVELOPMENT_SYNTHETIC
21,3,1,15,1,2,3,3,30,2,6,3,0.6666666666666666,10,12.0,0.25,15,1,2,1,1,1,15,0.0,1.0,1.0,0.1972,0,W003,DEVELOPMENT_SYNTHETIC
26,2,3,45,1,1,5,1,20,1,4,2,0.6666666666666666,8,20.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6692,1,W003,DEVELOPMENT_SYNTHETIC
19,2,4,15,3,1,3,5,30,1,4,3,0.5714285714285714,0,15.0,0.0,15,2,5,2,2,3,15,0.0,1.0,1.0,0.1984,0,W008,DEVELOPMENT_SYNTHETIC
19,1,4,10,1,2,4,4,20,2,5,4,0.5555555555555556,9,25.0,0.25,10,1,1,1,1,1,10,0.0,1.0,1.0,0.4466,0,W005,DEVELOPMENT_SYNTHETIC
19,1,1,45,3,3,4,5,10,3,0,3,0.0,1,25.0,0.25,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6455,1,W008,DEVELOPMENT_SYNTHETIC
22,1,2,45,1,1,3,4,20,1,5,2,0.7142857142857143,12,20.0,0.4,15,2,5,2,2,3,5,0.0,0.0,0.0,0.1848,0,W008,DEVELOPMENT_SYNTHETIC
25,1,5,20,2,1,4,2,30,1,6,2,0.75,9,15.0,0.0,20,2,4,2,2,3,10,0.0,1.0,1.0,0.5835,0,W007,DEVELOPMENT_SYNTHETIC
22,1,4,10,2,3,5,4,15,3,4,3,0.5714285714285714,3,15.0,0.1,15,2,5,2,2,3,0,0.0,1.0,1.0,0.7683,1,W008,DEVELOPMENT_SYNTHETIC
24,1,2,45,2,1,4,5,30,1,4,1,0.8,2,12.0,0.4,20,2,5,3,2,4,10,0.0,1.0,1.0,0.503,0,W002,DEVELOPMENT_SYNTHETIC
19,3,6,45,2,2,4,2,30,2,3,0,1.0,9,12.0,0.4,30,3,6,3,3,5,0,1.0,0.0,1.0,0.4743,0,W006,DEVELOPMENT_SYNTHETIC
21,3,2,10,3,1,2,5,20,1,6,0,1.0,12,15.0,0.1,15,2,5,2,2,3,5,0.0,1.0,1.0,0.597,0,W008,DEVELOPMENT_SYNTHETIC
25,2,6,45,2,3,2,2,20,3,2,2,0.5,9,20.0,0.4,30,3,6,3,3,5,10,1.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
24,3,5,45,1,3,2,3,10,3,2,4,0.3333333333333333,0,12.0,0.25,20,2,5,3,2,4,10,1.0,0.0,1.0,0.05,0,W002,DEVELOPMENT_SYNTHETIC
24,1,1,45,1,2,3,4,45,2,3,3,0.5,8,15.0,0.1,15,2,5,2,2,3,30,0.0,0.0,0.0,0.05,0,W008,DEVELOPMENT_SYNTHETIC
24,1,3,20,3,2,2,3,20,2,1,1,0.5,0,12.0,0.0,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8752,1,W003,DEVELOPMENT_SYNTHETIC
19,2,4,15,3,2,2,4,15,2,6,4,0.6,6,15.0,0.4,10,1,1,2,1,2,5,0.0,1.0,1.0,0.6235,1,W009,DEVELOPMENT_SYNTHETIC
21,3,2,20,2,2,2,4,20,2,0,4,0.0,7,15.0,0.25,20,2,4,2,2,3,0,0.0,1.0,1.0,0.7104,1,W007,DEVELOPMENT_SYNTHETIC
25,3,6,10,2,1,3,1,45,1,5,0,1.0,2,20.0,0.4,10,1,1,2,1,2,35,0.0,1.0,1.0,0.1946,0,W009,DEVELOPMENT_SYNTHETIC
25,3,5,15,3,1,1,5,20,1,2,4,0.3333333333333333,0,20.0,0.0,15,2,5,2,2,3,5,1.0,1.0,1.0,0.7482,1,W008,DEVELOPMENT_SYNTHETIC
24,3,2,20,2,3,3,3,15,3,1,0,1.0,11,20.0,0.25,15,1,3,2,1,2,0,0.0,1.0,1.0,0.7223,1,W001,DEVELOPMENT_SYNTHETIC
18,2,4,45,3,1,3,5,15,1,2,3,0.4,1,15.0,0.0,10,1,1,1,1,1,5,0.0,1.0,1.0,0.5901,0,W005,DEVELOPMENT_SYNTHETIC
22,1,1,20,3,2,1,1,20,2,1,4,0.2,11,15.0,0.4,30,3,6,3,3,5,10,0.0,1.0,0.0,0.3482,0,W006,DEVELOPMENT_SYNTHETIC
20,2,3,30,3,1,5,1,30,1,0,1,0.0,9,15.0,0.4,20,2,4,2,2,3,10,1.0,1.0,1.0,0.7018,1,W007,DEVELOPMENT_SYNTHETIC
21,1,2,15,3,2,5,3,15,2,5,2,0.7142857142857143,12,12.0,0.0,15,1,2,1,1,1,0,1.0,1.0,1.0,0.865,1,W003,DEVELOPMENT_SYNTHETIC
26,2,2,30,2,2,2,4,20,2,5,3,0.625,7,20.0,0.1,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5607,0,W009,DEVELOPMENT_SYNTHETIC
23,1,2,30,2,2,5,1,15,2,4,2,0.6666666666666666,6,20.0,0.25,10,1,1,1,1,1,5,0.0,1.0,1.0,0.6444,1,W005,DEVELOPMENT_SYNTHETIC
24,1,1,45,2,3,4,2,20,3,5,4,0.5555555555555556,12,15.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.639,1,W003,DEVELOPMENT_SYNTHETIC
19,3,1,10,1,3,1,4,10,3,4,0,1.0,10,25.0,0.25,25,2,4,3,1,4,15,0.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
18,2,4,10,2,1,5,1,15,1,4,1,0.8,9,12.0,0.0,20,2,5,3,2,4,5,0.0,1.0,1.0,0.6879,1,W002,DEVELOPMENT_SYNTHETIC
20,1,6,45,2,3,1,2,15,3,2,3,0.4,10,12.0,0.4,10,1,1,1,1,1,5,0.0,1.0,1.0,0.8235,1,W005,DEVELOPMENT_SYNTHETIC
20,3,2,20,3,2,1,3,10,2,3,3,0.5,5,12.0,0.25,10,1,1,1,1,1,0,0.0,1.0,1.0,0.9212,1,W005,DEVELOPMENT_SYNTHETIC
24,2,3,15,1,2,2,4,10,2,1,4,0.2,12,25.0,0.1,25,3,3,3,2,4,15,1.0,0.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
19,1,4,20,2,3,1,1,10,3,4,2,0.6666666666666666,12,25.0,0.0,15,2,5,2,2,3,5,0.0,1.0,0.0,0.5349,0,W008,DEVELOPMENT_SYNTHETIC
24,3,3,10,3,1,3,2,30,1,3,4,0.42857142857142855,0,25.0,0.4,20,2,4,2,2,3,10,1.0,1.0,1.0,0.6242,1,W007,DEVELOPMENT_SYNTHETIC
18,3,2,15,1,3,4,4,10,3,4,4,0.5,5,20.0,0.25,20,2,4,2,2,3,10,0.0,0.0,1.0,0.2183,0,W007,DEVELOPMENT_SYNTHETIC
26,3,5,20,3,1,3,1,45,1,6,2,0.75,10,15.0,0.1,10,1,1,2,1,2,35,0.0,1.0,1.0,0.2822,0,W009,DEVELOPMENT_SYNTHETIC
24,2,5,20,3,1,1,3,15,1,0,3,0.0,11,15.0,0.1,15,1,3,2,1,2,0,0.0,1.0,1.0,0.7375,1,W001,DEVELOPMENT_SYNTHETIC
25,1,3,15,3,3,4,1,20,3,5,2,0.7142857142857143,7,25.0,0.0,15,1,3,2,1,2,5,1.0,1.0,1.0,0.8288,1,W001,DEVELOPMENT_SYNTHETIC
24,1,1,10,2,3,1,2,20,3,5,4,0.5555555555555556,7,15.0,0.1,20,2,5,3,2,4,0,0.0,1.0,0.0,0.4656,0,W002,DEVELOPMENT_SYNTHETIC
25,3,5,10,1,2,5,1,20,2,5,1,0.8333333333333334,0,15.0,0.0,10,1,1,1,1,1,10,0.0,1.0,1.0,0.7039,1,W005,DEVELOPMENT_SYNTHETIC
19,2,5,45,3,1,1,1,15,1,4,4,0.5,3,12.0,0.1,20,2,4,2,2,3,5,0.0,1.0,1.0,0.706,1,W007,DEVELOPMENT_SYNTHETIC
19,3,1,20,3,2,5,5,20,2,2,1,0.6666666666666666,12,12.0,0.1,30,3,6,3,3,5,10,0.0,1.0,1.0,0.5436,0,W006,DEVELOPMENT_SYNTHETIC
20,1,5,30,2,1,3,5,20,1,3,1,0.75,9,12.0,0.1,20,2,5,3,2,4,0,1.0,1.0,0.0,0.8522,1,W002,DEVELOPMENT_SYNTHETIC
25,3,4,10,2,1,1,1,10,1,1,0,1.0,11,20.0,0.4,15,2,5,2,2,3,5,0.0,1.0,1.0,0.5697,0,W008,DEVELOPMENT_SYNTHETIC
26,1,4,20,1,1,4,4,20,1,1,4,0.2,11,12.0,0.1,15,2,5,2,2,3,5,0.0,0.0,1.0,0.2602,0,W008,DEVELOPMENT_SYNTHETIC
24,1,6,20,3,2,1,5,10,2,1,0,1.0,8,12.0,0.25,10,1,1,2,1,2,0,0.0,1.0,1.0,0.7122,1,W009,DEVELOPMENT_SYNTHETIC
22,1,6,15,2,3,1,2,10,3,6,1,0.8571428571428571,10,25.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.7789,1,W003,DEVELOPMENT_SYNTHETIC
22,3,3,20,1,1,2,4,15,1,2,4,0.3333333333333333,12,25.0,0.0,20,2,5,3,2,4,5,0.0,0.0,1.0,0.05,0,W002,DEVELOPMENT_SYNTHETIC
18,1,4,15,3,1,4,5,15,1,0,1,0.0,11,25.0,0.25,20,2,4,2,2,3,5,1.0,1.0,1.0,0.7459,1,W007,DEVELOPMENT_SYNTHETIC
19,3,3,15,3,2,3,2,15,2,1,3,0.25,3,25.0,0.1,20,2,5,3,2,4,5,0.0,1.0,1.0,0.7344,1,W002,DEVELOPMENT_SYNTHETIC
20,3,2,30,2,1,2,5,15,1,1,3,0.25,5,15.0,0.4,25,2,4,3,1,4,10,0.0,1.0,1.0,0.2941,0,W004,DEVELOPMENT_SYNTHETIC
20,2,4,20,2,1,1,5,10,1,2,1,0.6666666666666666,1,25.0,0.4,20,2,4,2,2,3,10,1.0,1.0,1.0,0.6996,1,W007,DEVELOPMENT_SYNTHETIC
20,2,3,45,1,2,5,2,20,2,0,3,0.0,8,25.0,0.1,25,3,3,3,2,4,5,1.0,0.0,1.0,0.474,0,W010,DEVELOPMENT_SYNTHETIC
21,2,2,30,2,1,2,3,15,1,4,1,0.8,9,15.0,0.0,20,2,4,2,2,3,5,0.0,1.0,1.0,0.6539,1,W007,DEVELOPMENT_SYNTHETIC
18,1,5,45,2,3,4,5,15,3,3,0,1.0,7,25.0,0.1,20,2,5,3,2,4,5,1.0,1.0,1.0,0.7569,1,W002,DEVELOPMENT_SYNTHETIC
21,1,6,30,3,3,2,3,15,3,1,0,1.0,0,25.0,0.25,15,1,2,1,1,1,0,0.0,1.0,1.0,0.98,1,W003,DEVELOPMENT_SYNTHETIC
18,2,4,45,3,3,4,4,10,3,6,3,0.6666666666666666,2,20.0,0.4,15,1,3,2,1,2,5,1.0,1.0,1.0,0.8269,1,W001,DEVELOPMENT_SYNTHETIC
26,1,4,20,2,3,1,3,15,3,6,2,0.75,11,15.0,0.0,25,3,3,3,2,4,10,1.0,1.0,0.0,0.0981,0,W010,DEVELOPMENT_SYNTHETIC
18,3,1,20,1,3,1,4,15,3,3,4,0.42857142857142855,0,20.0,0.25,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9405,1,W003,DEVELOPMENT_SYNTHETIC
21,3,4,45,3,1,2,3,10,1,4,0,1.0,10,25.0,0.1,25,2,4,3,1,4,15,1.0,1.0,1.0,0.05,0,W004,DEVELOPMENT_SYNTHETIC
22,2,1,30,2,3,1,1,15,3,2,3,0.4,7,12.0,0.4,10,1,1,2,1,2,5,1.0,1.0,1.0,0.7309,1,W009,DEVELOPMENT_SYNTHETIC
23,3,4,45,2,2,1,2,15,2,0,0,0.5,6,15.0,0.25,20,2,5,3,2,4,5,0.0,1.0,1.0,0.3963,0,W002,DEVELOPMENT_SYNTHETIC
25,1,5,15,2,1,2,2,20,1,5,0,1.0,4,25.0,0.1,15,2,5,2,2,3,5,1.0,1.0,0.0,0.8955,1,W008,DEVELOPMENT_SYNTHETIC
22,2,1,10,2,3,2,1,10,3,6,1,0.8571428571428571,8,20.0,0.4,25,3,3,3,2,4,15,0.0,1.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
26,3,1,30,3,2,5,4,45,2,2,4,0.3333333333333333,2,20.0,0.1,10,1,1,1,1,1,35,1.0,1.0,1.0,0.3781,0,W005,DEVELOPMENT_SYNTHETIC
20,2,3,10,2,2,3,3,45,2,1,4,0.2,2,20.0,0.1,15,1,2,1,1,1,30,0.0,1.0,1.0,0.1675,0,W003,DEVELOPMENT_SYNTHETIC
21,3,4,15,3,1,1,1,15,1,4,1,0.8,7,20.0,0.25,15,1,2,1,1,1,0,0.0,1.0,1.0,0.9256,1,W003,DEVELOPMENT_SYNTHETIC
23,3,3,20,3,1,2,3,15,1,4,1,0.8,8,20.0,0.0,15,1,3,2,1,2,0,1.0,1.0,1.0,0.8704,1,W001,DEVELOPMENT_SYNTHETIC
20,2,2,20,1,2,1,5,20,2,2,2,0.5,7,20.0,0.1,25,3,3,3,2,4,5,0.0,0.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
25,2,4,10,2,3,1,2,20,3,4,0,1.0,4,12.0,0.4,25,3,3,3,2,4,5,1.0,1.0,0.0,0.2524,0,W010,DEVELOPMENT_SYNTHETIC
18,2,3,20,2,1,5,2,20,1,6,2,0.75,3,12.0,0.0,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5085,0,W009,DEVELOPMENT_SYNTHETIC
24,3,2,45,3,1,2,4,15,1,4,4,0.5,8,12.0,0.25,20,2,4,2,2,3,5,0.0,1.0,1.0,0.6635,1,W007,DEVELOPMENT_SYNTHETIC
23,3,3,30,2,2,1,3,15,2,2,2,0.5,7,12.0,0.1,15,2,5,2,2,3,0,0.0,1.0,1.0,0.7475,1,W008,DEVELOPMENT_SYNTHETIC
24,2,4,15,2,2,4,2,15,2,1,1,0.5,4,25.0,0.25,20,2,5,3,2,4,5,0.0,1.0,1.0,0.6381,1,W002,DEVELOPMENT_SYNTHETIC
22,2,6,30,1,1,4,2,45,1,5,4,0.5555555555555556,12,15.0,0.1,15,1,2,1,1,1,30,0.0,1.0,1.0,0.1546,0,W003,DEVELOPMENT_SYNTHETIC
22,2,2,10,3,2,5,3,45,2,4,3,0.5714285714285714,3,12.0,0.0,15,1,2,1,1,1,30,1.0,1.0,1.0,0.3212,0,W003,DEVELOPMENT_SYNTHETIC
19,2,1,30,3,3,3,4,10,3,3,1,0.75,0,12.0,0.25,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6878,1,W008,DEVELOPMENT_SYNTHETIC
25,3,5,45,3,2,5,4,30,2,5,3,0.625,11,12.0,0.25,10,1,1,2,1,2,20,0.0,1.0,1.0,0.225,0,W009,DEVELOPMENT_SYNTHETIC
18,3,4,15,1,2,2,3,15,2,5,1,0.8333333333333334,5,15.0,0.0,10,1,1,1,1,1,5,0.0,1.0,1.0,0.8011,1,W005,DEVELOPMENT_SYNTHETIC
22,2,1,10,3,2,3,5,15,2,4,1,0.8,12,15.0,0.0,25,3,3,3,2,4,10,0.0,1.0,0.0,0.555,0,W010,DEVELOPMENT_SYNTHETIC
22,3,3,20,2,2,3,1,30,2,6,1,0.8571428571428571,0,15.0,0.25,30,3,6,3,3,5,0,0.0,0.0,1.0,0.3876,0,W006,DEVELOPMENT_SYNTHETIC
21,2,2,10,2,1,2,5,10,1,6,1,0.8571428571428571,12,12.0,0.4,15,2,5,2,2,3,5,0.0,1.0,1.0,0.5665,0,W008,DEVELOPMENT_SYNTHETIC
23,1,5,30,1,1,3,3,20,1,6,3,0.6666666666666666,9,20.0,0.1,10,1,1,1,1,1,10,0.0,1.0,1.0,0.5772,0,W005,DEVELOPMENT_SYNTHETIC
20,3,5,15,1,1,2,3,10,1,1,1,0.5,1,25.0,0.0,20,2,5,3,2,4,10,1.0,0.0,1.0,0.05,0,W002,DEVELOPMENT_SYNTHETIC
19,2,5,15,2,1,1,5,20,1,0,3,0.0,1,20.0,0.0,20,2,5,3,2,4,0,1.0,1.0,1.0,0.6285,1,W002,DEVELOPMENT_SYNTHETIC
21,3,1,10,1,1,5,2,20,1,5,2,0.7142857142857143,0,12.0,0.1,10,1,1,1,1,1,10,1.0,1.0,1.0,0.6618,1,W005,DEVELOPMENT_SYNTHETIC
21,2,6,45,2,1,5,5,15,1,0,4,0.0,12,12.0,0.1,25,2,4,3,1,4,10,0.0,1.0,1.0,0.4598,0,W004,DEVELOPMENT_SYNTHETIC
21,1,1,10,3,1,5,4,30,1,5,4,0.5555555555555556,2,25.0,0.0,15,1,2,1,1,1,15,0.0,1.0,1.0,0.1186,0,W003,DEVELOPMENT_SYNTHETIC
21,2,1,45,2,1,4,1,30,1,0,3,0.0,1,15.0,0.4,30,3,6,3,3,5,0,0.0,0.0,1.0,0.3524,0,W006,DEVELOPMENT_SYNTHETIC
19,2,4,10,3,3,3,4,10,3,3,2,0.6,7,20.0,0.4,25,2,4,3,1,4,15,1.0,1.0,1.0,0.113,0,W004,DEVELOPMENT_SYNTHETIC
19,2,6,15,2,2,4,3,20,2,0,3,0.0,10,12.0,0.4,15,2,5,2,2,3,5,1.0,1.0,1.0,0.7548,1,W008,DEVELOPMENT_SYNTHETIC
20,3,6,10,3,1,4,4,15,1,5,1,0.8333333333333334,1,20.0,0.1,30,3,6,3,3,5,15,1.0,1.0,1.0,0.3819,0,W006,DEVELOPMENT_SYNTHETIC
24,3,3,15,2,1,4,3,30,1,6,3,0.6666666666666666,5,25.0,0.4,15,2,5,2,2,3,15,0.0,1.0,1.0,0.1169,0,W008,DEVELOPMENT_SYNTHETIC
19,2,6,10,1,2,3,4,45,2,1,1,0.5,0,12.0,0.0,20,2,5,3,2,4,25,1.0,0.0,1.0,0.05,0,W002,DEVELOPMENT_SYNTHETIC
23,3,2,30,1,1,2,3,20,1,4,0,1.0,12,12.0,0.4,15,2,5,2,2,3,5,0.0,0.0,1.0,0.1894,0,W008,DEVELOPMENT_SYNTHETIC
26,2,3,30,3,2,3,5,30,2,6,4,0.6,8,12.0,0.0,20,2,4,2,2,3,10,1.0,1.0,1.0,0.6674,1,W007,DEVELOPMENT_SYNTHETIC
25,2,5,30,2,2,4,1,15,2,1,4,0.2,10,20.0,0.1,15,2,5,2,2,3,0,1.0,1.0,1.0,0.9024,1,W008,DEVELOPMENT_SYNTHETIC
25,1,2,30,2,3,1,5,20,3,3,4,0.42857142857142855,10,25.0,0.4,10,1,1,2,1,2,10,0.0,1.0,1.0,0.507,0,W009,DEVELOPMENT_SYNTHETIC
25,3,3,20,1,2,5,4,30,2,6,2,0.75,5,12.0,0.0,25,3,3,3,2,4,5,1.0,0.0,1.0,0.3808,0,W010,DEVELOPMENT_SYNTHETIC
18,1,5,45,2,2,3,4,15,2,3,2,0.6,5,25.0,0.25,15,1,3,2,1,2,0,0.0,1.0,1.0,0.8003,1,W001,DEVELOPMENT_SYNTHETIC
19,1,4,20,1,1,1,3,10,1,2,1,0.6666666666666666,0,20.0,0.0,15,2,5,2,2,3,5,0.0,0.0,0.0,0.2212,0,W008,DEVELOPMENT_SYNTHETIC
22,2,4,30,3,3,1,4,20,3,0,2,0.0,6,25.0,0.25,25,3,3,3,2,4,5,1.0,1.0,0.0,0.2918,0,W010,DEVELOPMENT_SYNTHETIC
23,2,5,15,1,3,4,5,20,3,2,1,0.6666666666666666,9,20.0,0.25,20,2,4,2,2,3,0,0.0,0.0,1.0,0.2935,0,W007,DEVELOPMENT_SYNTHETIC
21,2,3,45,3,1,3,3,15,1,2,4,0.3333333333333333,6,15.0,0.0,25,3,3,3,2,4,10,1.0,1.0,0.0,0.7265,1,W010,DEVELOPMENT_SYNTHETIC
26,3,5,10,2,2,4,4,20,2,2,0,1.0,10,20.0,0.25,20,2,4,2,2,3,0,0.0,1.0,1.0,0.8221,1,W007,DEVELOPMENT_SYNTHETIC
24,3,4,30,2,1,3,5,45,1,5,4,0.5555555555555556,2,12.0,0.1,25,3,3,3,2,4,20,1.0,1.0,1.0,0.2264,0,W010,DEVELOPMENT_SYNTHETIC
22,1,2,30,3,3,5,5,15,3,4,0,1.0,8,15.0,0.25,15,2,5,2,2,3,0,0.0,1.0,1.0,0.7102,1,W008,DEVELOPMENT_SYNTHETIC
24,1,3,20,1,3,4,3,10,3,5,1,0.8333333333333334,6,20.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.6789,1,W003,DEVELOPMENT_SYNTHETIC
21,3,1,30,3,1,1,2,10,1,0,1,0.0,12,20.0,0.4,15,2,5,2,2,3,5,0.0,1.0,1.0,0.6398,1,W008,DEVELOPMENT_SYNTHETIC
21,2,6,10,2,3,2,3,10,3,0,2,0.0,12,20.0,0.1,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6686,1,W001,DEVELOPMENT_SYNTHETIC
23,2,4,10,1,1,5,3,15,1,3,2,0.6,10,12.0,0.4,15,1,2,1,1,1,0,0.0,1.0,1.0,0.7198,1,W003,DEVELOPMENT_SYNTHETIC
19,1,3,45,3,3,5,5,20,3,2,3,0.4,1,15.0,0.0,30,3,6,3,3,5,10,0.0,1.0,0.0,0.3043,0,W006,DEVELOPMENT_SYNTHETIC
24,3,1,15,3,2,2,2,10,2,1,1,0.5,4,25.0,0.4,10,1,1,1,1,1,0,1.0,1.0,1.0,0.98,1,W005,DEVELOPMENT_SYNTHETIC
19,1,6,20,2,3,3,5,15,3,3,1,0.75,4,15.0,0.25,15,2,5,2,2,3,0,1.0,1.0,0.0,0.9584,1,W008,DEVELOPMENT_SYNTHETIC
18,2,4,45,2,1,1,2,15,1,4,3,0.5714285714285714,4,20.0,0.0,10,1,1,2,1,2,5,0.0,1.0,1.0,0.6627,1,W009,DEVELOPMENT_SYNTHETIC
22,2,3,30,2,1,3,1,20,1,2,1,0.6666666666666666,2,25.0,0.25,20,2,4,2,2,3,0,1.0,1.0,1.0,0.9169,1,W007,DEVELOPMENT_SYNTHETIC
24,2,5,30,1,2,3,4,15,2,6,1,0.8571428571428571,11,20.0,0.0,30,3,6,3,3,5,15,1.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
25,3,2,20,3,3,1,1,20,3,5,1,0.8333333333333334,10,25.0,0.1,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6256,1,W001,DEVELOPMENT_SYNTHETIC
19,1,2,20,3,2,1,2,10,2,4,1,0.8,9,25.0,0.25,15,2,5,2,2,3,5,0.0,1.0,0.0,0.6284,1,W008,DEVELOPMENT_SYNTHETIC
23,3,2,15,1,2,3,2,15,2,3,2,0.6,2,25.0,0.4,25,3,3,3,2,4,10,0.0,0.0,1.0,0.1697,0,W010,DEVELOPMENT_SYNTHETIC
21,1,3,45,1,3,1,4,10,3,2,1,0.6666666666666666,0,25.0,0.4,25,3,3,3,2,4,15,1.0,0.0,0.0,0.05,0,W010,DEVELOPMENT_SYNTHETIC
19,1,1,15,1,2,1,5,15,2,6,3,0.6666666666666666,10,25.0,0.0,25,2,4,3,1,4,10,0.0,1.0,0.0,0.2645,0,W004,DEVELOPMENT_SYNTHETIC
25,1,4,20,1,2,4,2,45,2,6,1,0.8571428571428571,9,15.0,0.25,25,2,4,3,1,4,20,1.0,1.0,1.0,0.4538,0,W004,DEVELOPMENT_SYNTHETIC
22,1,2,10,2,1,3,2,45,1,1,2,0.3333333333333333,9,25.0,0.0,15,1,3,2,1,2,30,0.0,1.0,1.0,0.2436,0,W001,DEVELOPMENT_SYNTHETIC
21,1,2,30,2,3,4,4,20,3,4,2,0.6666666666666666,1,12.0,0.0,15,1,3,2,1,2,5,0.0,1.0,1.0,0.6337,1,W001,DEVELOPMENT_SYNTHETIC
18,1,1,45,2,2,1,3,20,2,4,3,0.5714285714285714,4,25.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.9101,1,W003,DEVELOPMENT_SYNTHETIC
20,1,6,20,3,1,5,4,30,1,3,1,0.75,1,20.0,0.4,15,1,2,1,1,1,15,0.0,1.0,1.0,0.1796,0,W003,DEVELOPMENT_SYNTHETIC
25,1,1,15,2,1,3,3,45,1,2,2,0.5,9,20.0,0.25,20,2,4,2,2,3,25,0.0,1.0,0.0,0.0981,0,W007,DEVELOPMENT_SYNTHETIC
26,2,3,15,3,2,4,1,20,2,1,0,1.0,3,15.0,0.0,15,2,5,2,2,3,5,0.0,1.0,1.0,0.5996,0,W008,DEVELOPMENT_SYNTHETIC
19,1,1,30,3,2,4,1,45,2,2,4,0.3333333333333333,7,25.0,0.4,20,2,5,3,2,4,25,0.0,1.0,1.0,0.1065,0,W002,DEVELOPMENT_SYNTHETIC
21,1,4,10,1,2,3,2,20,2,5,4,0.5555555555555556,4,15.0,0.0,10,1,1,2,1,2,10,0.0,1.0,1.0,0.5324,0,W009,DEVELOPMENT_SYNTHETIC
25,1,6,15,2,1,1,3,10,1,2,0,1.0,6,20.0,0.0,30,3,6,3,3,5,20,1.0,0.0,0.0,0.05,0,W006,DEVELOPMENT_SYNTHETIC
25,1,3,30,1,2,3,5,15,2,2,0,1.0,10,25.0,0.25,25,3,3,3,2,4,10,1.0,0.0,0.0,0.3838,0,W010,DEVELOPMENT_SYNTHETIC
23,1,3,20,1,3,1,1,20,3,4,3,0.5714285714285714,1,25.0,0.25,15,1,2,1,1,1,5,0.0,1.0,1.0,0.8663,1,W003,DEVELOPMENT_SYNTHETIC
20,2,3,15,1,1,4,4,30,1,5,1,0.8333333333333334,1,20.0,0.4,20,2,4,2,2,3,10,1.0,0.0,1.0,0.289,0,W007,DEVELOPMENT_SYNTHETIC
23,2,4,15,3,3,1,3,20,3,1,3,0.25,7,25.0,0.4,10,1,1,1,1,1,10,0.0,1.0,1.0,0.7915,1,W005,DEVELOPMENT_SYNTHETIC
23,3,6,30,2,1,5,2,45,1,5,3,0.625,1,12.0,0.25,15,2,5,2,2,3,30,1.0,1.0,1.0,0.2394,0,W008,DEVELOPMENT_SYNTHETIC
25,1,4,15,3,3,5,5,10,3,2,3,0.4,6,12.0,0.4,10,1,1,1,1,1,0,0.0,1.0,1.0,0.7618,1,W005,DEVELOPMENT_SYNTHETIC
26,1,3,15,3,2,4,3,15,2,4,0,1.0,0,12.0,0.4,20,2,4,2,2,3,5,1.0,1.0,1.0,0.8385,1,W007,DEVELOPMENT_SYNTHETIC
22,2,5,45,3,3,3,3,20,3,0,4,0.0,0,12.0,0.4,15,1,2,1,1,1,5,0.0,1.0,1.0,0.5761,0,W003,DEVELOPMENT_SYNTHETIC
22,2,3,30,1,1,3,5,45,1,6,3,0.6666666666666666,9,20.0,0.25,15,1,2,1,1,1,30,0.0,1.0,1.0,0.2572,0,W003,DEVELOPMENT_SYNTHETIC
